Date,Open,High,Low,Close,Adj Close,Volume,Price Return,Total Return,Source,Quality Flag,Source Notes
2018-05-01,,,,725.0133852664,725.0133852664,,-0.0166994176,-0.0166994176,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-02,,,,725.0133852664,725.0133852664,,0,0,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-03,,,,733.3426931043,733.3426931043,,0.0114884884,0.0114884884,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-04,,,,735.334499125,735.334499125,,0.0027160645,0.0027160645,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-07,,,,735.5155410025,735.5155410025,,0.0002462034,0.0002462034,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-08,,,,735.5155410025,735.5155410025,,0,0,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-09,,,,732.618387447,732.618387447,,-0.0039389427,-0.0039389427,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-10,,,,742.3963065994,742.3963065994,,0.013346538,0.013346538,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-11,,,,740.2234587011,740.2234587011,,-0.0029268032,-0.0029268032,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-14,,,,733.8858878104,733.8858878104,,-0.0085616996,-0.0085616996,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-15,,,,710.1654646603,710.1654646603,,-0.0323216777,-0.0323216777,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-16,,,,706.9061582762,706.9061582762,,-0.0045895028,-0.0045895028,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-17,,,,708.1736586396,708.1736586396,,0.0017930249,0.0017930249,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-18,,,,709.2600480519,709.2600480519,,0.001534072,0.001534072,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-21,,,,709.2600480519,709.2600480519,,0,0,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-22,,,,709.2600480519,709.2600480519,,0,0,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-23,,,,710.5276174889,710.5276174889,,0.0017871716,0.0017871716,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-24,,,,722.8404682946,722.8404682946,,0.0173291657,0.0173291657,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-25,,,,718.313661547,718.313661547,,-0.0062625253,-0.0062625253,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-29,,,,717.4083140122,717.4083140122,,-0.0012603791,-0.0012603791,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-30,,,,719.4001200329,719.4001200329,,0.002776391,0.002776391,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-05-31,,,,716.3219245999,716.3219245999,,-0.0042788364,-0.0042788364,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-01,,,,708.7168533458,708.7168533458,,-0.0106168344,-0.0106168344,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-04,,,,706.3628944964,706.3628944964,,-0.0033214377,-0.0033214377,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-05,,,,713.2436600933,713.2436600933,,0.0097411198,0.0097411198,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-06,,,,713.0626182158,713.0626182158,,-0.0002538289,-0.0002538289,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-07,,,,712.7004653872,712.7004653872,,-0.0005078836,-0.0005078836,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-08,,,,714.6922714079,714.6922714079,,0.0027947309,0.0027947309,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
