Date,Open,High,Low,Close,Adj Close,Volume,Price Return,Total Return,Source,Quality Flag,Source Notes
2025-11-20,,,,4090.6,3257.5348446352,,-0.0088079575,-0.0002933256,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-11-21,,,,4072.85,3252.4943595081,,-0.0043392167,-0.0015473311,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-11-24,,,,4082.05,3304.027657807,,0.0022588605,0.0158442391,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-11-25,,,,4126.45,3302.9846067702,,0.0108768878,-0.0003156908,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-11-26,,,,4139.6,3329.4029970645,,0.0031867586,0.0079983389,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-11-28,,,,4191.05,3370.7686030932,,0.0124287371,0.0124243313,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-01,,,,4238.85,3387.0193011173,,0.0114052564,0.004821066,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-02,,,,4214.75,3365.2067250502,,-0.0056855043,-0.0064400507,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-03,,,,4210.3,3362.0783675547,,-0.0010558159,-0.0009296182,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-04,,,,4200.6,3364.2509264393,,-0.0023038738,0.0006461952,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-05,,,,4243,3358.2546427014,,0.0100937961,-0.0017823533,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-08,,,,4188.25,3349.390697926,,-0.0129036059,-0.0026394499,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-09,,,,4198,3366.597194561,,0.0023279413,0.005137202,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-10,,,,4200.15,3380.9360301584,,0.0005121486,0.004259148,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-11,,,,4230.35,3417.348138281,,0.0071902194,0.0107698305,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-12,,,,4346.95,3436.4667625476,,0.0275627312,0.005594579,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-15,,,,4315.85,3439.5951200431,,-0.0071544416,0.0009103413,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-16,,,,4324.2,3440.3774746219,,0.001934729,0.0002274554,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-17,,,,4342.1,3469.9242224117,,0.004139494,0.0085882285,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-18,,,,4333.35,3463.6672422158,,-0.002015154,-0.0018032037,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-19,,,,4337.6,3467.5776890851,,0.0009807655,0.0011289903,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-22,,,,4421.65,3547.614949342,,0.0193770749,0.0230816055,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-23,,,,4449.4,3594.6291554297,,0.0062759377,0.0132523419,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-24,,,,4431.0058130362,3579.7686617113,,-0.0041340826,-0.0041340826,GLD-stepped spot (no LBMA fix) + Yahoo GLD adjusted close,observed_gld_us_open_lbma_holiday_close_gld_step,NYSE open but LBMA closed (UK bank holiday): no LBMA fix. Adj Close tracks observed GLD; Close is stepped by GLD's move from the prior row (telescopes back to the next LBMA fix).
2025-12-26,,,,4482.7454958022,3621.568673435,,0.0116767355,0.0116767355,GLD-stepped spot (no LBMA fix) + Yahoo GLD adjusted close,observed_gld_us_open_lbma_holiday_close_gld_step,NYSE open but LBMA closed (UK bank holiday): no LBMA fix. Adj Close tracks observed GLD; Close is stepped by GLD's move from the prior row (telescopes back to the next LBMA fix).
2025-12-29,,,,4337.05,3463.9279386738,,-0.0325013981,-0.043528302,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-30,,,,4367.8,3466.4481812373,,0.0070900727,0.0007275678,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2025-12-31,,,,4339.5491081973,3444.0272250333,,-0.0064679912,-0.0064679912,GLD-stepped spot (no LBMA fix) + Yahoo GLD adjusted close,observed_gld_us_open_lbma_holiday_close_gld_step,NYSE open but LBMA closed (UK bank holiday): no LBMA fix. Adj Close tracks observed GLD; Close is stepped by GLD's move from the prior row (telescopes back to the next LBMA fix).
2026-01-02,,,,4352.95,3461.1469996523,,0.0030880839,0.0049708593,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-05,,,,4456.4,3552.2207635692,,0.0237654924,0.0263131742,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-06,,,,4490.35,3590.6314561344,,0.0076182569,0.010813149,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-07,,,,4438,3556.3051848804,,-0.011658334,-0.0095599539,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-08,,,,4429.35,3575.944936858,,-0.0019490762,0.0055225159,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-09,,,,4493.85,3601.8419342364,,0.014561956,0.0072420012,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-12,,,,4612.95,3669.2782468805,,0.0265028873,0.0187227296,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-13,,,,4623.05,3664.0640525164,,0.0021894883,-0.0014210409,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-14,,,,4606.5,3701.5189464708,,-0.0035798877,0.0102222269,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-15,,,,4610.85,3678.8372938089,,0.0009443178,-0.0061276608,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-16,,,,4611.05,3661.109404258,,0.000043376,-0.0048188838,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-20,,,,4747.8,3799.6317799575,,0.0296570196,0.0378361749,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-21,,,,4866.5,3854.9885379048,,0.0250010531,0.0145689796,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-22,,,,4832.05,3926.1615881812,,-0.0070790096,0.0184625841,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-23,,,,4946.25,3980.1278766177,,0.0236338614,0.013745305,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-26,,,,5090.8,4038.3525608074,,0.0292241597,0.0146288476,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-27,,,,5064.25,4137.4211929049,,-0.0052152903,0.0245319423,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-28,,,,5306.95,4297.8428666876,,0.0479241744,0.0387733485,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-29,,,,5405,4309.4877504846,,0.0184757723,0.0027094717,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-01-30,,,,4981.85,3866.7204089227,,-0.0782886216,-0.1027424527,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-02,,,,4714.75,3711.860347978,,-0.0536146211,-0.0400494591,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-03,,,,4920.95,3947.8871770274,,0.0437350867,0.0635872061,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-04,,,,4985.1,3945.1062380059,,0.0130361008,-0.000704412,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-05,,,,4847.25,3840.0413221704,,-0.0276524042,-0.0266317076,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-06,,,,4948,3958.0546040926,,0.0207849812,0.0307322948,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-09,,,,5039.55,4058.6006929218,,0.0185024252,0.0254029059,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-10,,,,5031.4,4018.3648599459,,-0.0016172079,-0.0099137205,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-11,,,,5077.85,4063.8148872859,,0.0092320229,0.0113105775,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-12,,,,5043.15,3922.6855470068,,-0.0068336008,-0.0347282896,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-13,,,,4994.95,4020.2767223726,,-0.0095575186,0.0248786639,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-17,,,,4861.45,3894.9636744227,,-0.0267269943,-0.0311702543,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-18,,,,5003.3,3982.5611319603,,0.0291785373,0.0224899293,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-19,,,,5004.8,3993.6846228413,,0.0002998021,0.0027930496,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-20,,,,5053.2,4072.4181356034,,0.0096707161,0.0197145043,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-23,,,,5191.4,4182.436549345,,0.0273490066,0.0270155004,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-24,,,,5120.25,4124.4725616132,,-0.0137053589,-0.0138589043,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-25,,,,5191.55,4114.131425311,,0.0139251013,-0.0025072627,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-26,,,,5167.35,4149.4137603808,,-0.004661421,0.0085758892,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-02-27,,,,5222.3,4203.9014417332,,0.0106340774,0.0131314167,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-03-02,,,,5313.9,4258.2154138486,,0.0175401643,0.0129198966,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-03-03,,,,5033.65,4068.2469922761,,-0.0527390429,-0.044612215,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-03-04,,,,5148.55,4100.0530209665,,0.0228263785,0.0078181164,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-03-05,,,,5104.05,4050.7795339782,,-0.0086432102,-0.0120177682,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-03-06,,,,5127.55,4114.9135146849,,0.0046041869,0.0158325034,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-03-09,,,,5086.35,4106.3969883834,,-0.0080350265,-0.0020696732,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2026-03-10,,,,5209.7,4152.7158271133,,0.0242511821,0.0112796787,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
